"Gene","Patient","ExpressionLevel"
15,65,1.20379426944718
16,65,-0.0247960347507204
17,65,-0.0690474676826457
18,65,0.0900490572472021
19,65,0.103490206090872
20,65,0.44895188743269
21,65,-0.215149623603758
22,65,0.0433512853611916
23,65,0.0159062210144652
24,65,0.0625758041755196
25,65,-0.0270238372565342
26,65,0.114184228560425
27,65,0.196793484570812
28,65,-0.0413519434259494
29,65,-0.253667752015059
30,65,0.20933355932764
1,66,0.869393649741505
2,66,-0.443280566762548
3,66,0.467256394135836
4,66,-0.833009331030764
5,66,0.432319450385449
6,66,-0.8511721594233
7,66,1.25494446770538
8,66,-1.93139876666309
9,66,2.1749460337795
10,66,-0.258491302088567
11,66,-0.00171174074331518
12,66,-0.0945931221142333
13,66,1.34075717893958
14,66,0.805662846621017
15,66,0.99124035343787
16,66,0.0576231641650615
17,66,0.184986970685442
18,66,0.296662463047942
19,66,-0.0139711699437938
20,66,0.428738907182177
21,66,-0.109295203780065
22,66,-0.122415693612065
23,66,-0.0646979781028763
24,66,0.0237345553372639
25,66,0.0358245058577073
26,66,0.192795608268944
27,66,-0.0781166653956054
28,66,0.0995718193015129
29,66,-0.305277496189753
30,66,-0.282016542732594
1,67,3.32046437933575
2,67,0.217464787899248
3,67,0.544090365145648
4,67,2.03983901597339
5,67,-1.27692796786748
6,67,-3.1250598591776
7,67,1.39843874965378
8,67,-2.58929925961603
9,67,0.563155076865415
10,67,-0.240783322245745
11,67,0.00963376696735938
12,67,-0.0402703084967287
13,67,3.08401026717824
14,67,-1.44146571321358
15,67,1.30920081125157
16,67,1.09254992982251
17,67,0.0039355152029584
18,67,-0.26587118089271
19,67,0.0647963356974296
20,67,0.372252855284228
21,67,0.141614178732074
22,67,-1.44350455363423
23,67,-0.328734957069916
24,67,0.109897877390375
25,67,-0.0892633967578657
26,67,-0.110581832771926
27,67,-0.475525718007746
28,67,0.187631958949863
29,67,-1.82143504737568
30,67,0.365895844188075
1,68,0.600522750183187
2,68,-0.120787576768427
3,68,0.501257648095604
4,68,-0.932784108597389
5,68,0.402601096815909
6,68,-0.614863496897754
7,68,1.45534296023224
8,68,-1.66042474017337
9,68,1.98461054397337
10,68,-0.271141417266996
11,68,0.0161999220449918
12,68,0.0537895949260529
13,68,1.13617087895201
14,68,1.0137356436011
15,68,0.75771783404306
16,68,-0.181565890705071
17,68,-0.318695922221443
18,68,0.520323582140428
19,68,0.0194756598521284
20,68,0.0979701547112182
21,68,-0.0671934951318443
22,68,-0.113844218386755
23,68,-0.0417180047191117
24,68,-0.0594897155283644
25,68,-0.10285709046305
26,68,0.148651688771491
27,68,0.243771074810036
28,68,-0.0995838487432562
29,68,0.210147641044326
30,68,0.301415001244675
1,69,0.517613332165086
2,69,-0.10399478784509
3,69,0.422881294777146
4,69,-0.875509003789844
5,69,0.309728893811296
6,69,-0.499556843946754
7,69,1.33065964971835
8,69,-1.60285260808009
9,69,2.04739800341776
10,69,-0.39539350222268
11,69,0.0360623049985285
12,69,-0.134015531313831
13,69,0.477529508011056
14,69,0.960073625292075
15,69,1.26915630359569
16,69,0.179284494868126
17,69,0.147888657362541
18,69,0.097847163232195
19,69,-0.100253704921636
20,69,0.195711247155595
21,69,-0.226544065043971
22,69,-0.238526716677518
23,69,0.0806312161433366
24,69,0.0265801249294038
25,69,-0.0714416893704183
26,69,0.197105361592877
27,69,0.120495664094264
28,69,0.00294908773182515
29,69,-0.00524535117658799
30,69,-0.150418385177089
1,70,0.744038266827104
2,70,0.407071446457899
3,70,0.507664919806896
4,70,-0.924873169377513
5,70,0.469855928911508
6,70,-0.73822484035778
7,70,1.32850833707488
8,70,-1.70395157487918
9,70,0.735135613635688
10,70,-0.42520266375286
11,70,0.241665791744648
12,70,-0.0325373600158233
13,70,-0.860114890164144
14,70,0.696914745092315
15,70,0.748908721910634
16,70,0.264976673440687
17,70,-0.00703491854708158
18,70,0.51540509605121
19,70,-0.040276585865701
20,70,-0.318875960384406
21,70,0.121268133721357
22,70,0.585232625914188
23,70,0.0286171714213634
24,70,-0.0011408966643294
25,70,-0.0874909401296349
26,70,0.0914417929156332
27,70,0.12982610948151
28,70,0.0156974385038091
29,70,-0.232535456480708
30,70,0.294482658522434
1,71,0.600738613514795
2,71,0.080775281298222
3,71,0.446069450238152
4,71,-0.983324722927675
5,71,0.408346228945945
6,71,-0.579883512180447
7,71,1.12856562207293
8,71,-1.67623757312364
9,71,0.531368508820472
10,71,-0.4926898452031
11,71,0.447200473195908
12,71,0.275855685196619
13,71,0.325336111429841
14,71,0.994204215851739
15,71,0.977672494401968
16,71,-0.053837719621965
17,71,-0.0459608541175631
18,71,0.0962514501908803
19,71,0.120601123610655
20,71,-0.286762441917692
21,71,0.0585518568687746
22,71,0.252503241465891
23,71,-0.00914460891033864
24,71,-0.0252161360221676
25,71,0.0116720180614576
26,71,0.0130171599607556
27,71,0.180206514629707
28,71,0.137256354907172
29,71,-0.330800061830725
30,71,-0.0383513093870011
1,72,0.76654549808333
2,72,0.0754547642315362
3,72,0.490902650525186
4,72,-0.96690096038835
5,72,0.378232538112559
6,72,-0.892869959360079
7,72,1.40231417305734
8,72,-1.74869761458798
9,72,1.92340061236658
10,72,-0.263942949644695
11,72,-0.0837311505815853
12,72,-0.317487074872852
13,72,1.11688676054814
14,72,0.85802859822987
15,72,1.22080015034715
16,72,0.266651191187178
17,72,-0.157717003914407
18,72,0.299455530200859
19,72,0.0415837088853835
20,72,0.137950128382655
21,72,-0.202539431122895
22,72,0.360516699180324
23,72,-0.0477102850505303
24,72,0.0229612692657714
25,72,0.00148727012831127
26,72,0.106387185202009
27,72,-0.0567648431121528
28,72,0.0972448104034863
29,72,0.0520218898823142
30,72,0.282792780921909
1,73,0.651687622551851
2,73,-0.00129979700190913
3,73,0.434924355114065
4,73,-1.02625094674086
5,73,0.333710606637037
6,73,-0.920687157650491
7,73,1.42022704575991
8,73,-1.91337324295664
9,73,1.29112392067951
10,73,0.0786599152186197
11,73,-0.0140383450490852
12,73,-0.264490870775913
13,73,0.302892362142993
14,73,1.03854403284803
15,73,1.03635032795822
16,73,0.284958243700007
17,73,0.105006559834013
18,73,0.228121730985408
19,73,0.108816616017439
20,73,0.400094234626052
21,73,-0.00526577425970891
22,73,-0.657220623108899
23,73,0.0153491252004288
24,73,-0.0474070530698446
25,73,-0.110222763798294
26,73,0.23236623317338
27,73,-0.273326813459375
28,73,-0.156494102559276
29,73,-0.289164134880759
30,73,-0.362384532623224
1,74,0.709323810144543
2,74,-0.62010715245988
3,74,0.445889076197521
4,74,-1.00272232205598
5,74,0.250656862332183
6,74,-0.66014134889293
7,74,1.21049596582154
8,74,-1.5893991120753
9,74,0.152951350730926
10,74,-0.287660415154158
11,74,0.43012460245769
12,74,0.392293411491864
13,74,0.0498356733182052
14,74,0.832601715941796
15,74,0.755640084729888
16,74,0.256314053769344
17,74,-0.0897798975274291
18,74,-0.0369515667257079
19,74,0.175312203704466
20,74,0.161609767578193
21,74,-0.131191900766828
22,74,0.0353927866329614
23,74,0.0116439621068679
24,74,0.0121397915371062
25,74,-0.00444601569861579
26,74,0.179318532683493
27,74,0.0594502384592881
28,74,0.0944481678213717
29,74,0.376702842370405
30,74,0.277576366979292
1,75,0.606350614082956
2,75,0.61950216445812
3,75,0.512584687959806
4,75,-1.01309981007122
5,75,0.444746689249322
6,75,-0.79389349386317
7,75,1.25057612687821
8,75,-1.87863142580934
9,75,1.5467534025015
10,75,0.0196998461299256
11,75,0.00724010483895446
12,75,-0.0276426080199666
13,75,0.959766981359859
14,75,1.22737621915646
15,75,1.65501795229156
16,75,-0.49837551185139
17,75,0.0814616527973122
18,75,0.424528897619354
19,75,0.0327846073352604
20,75,-0.59242175857408
21,75,-0.294005335617829
22,75,0.242761393180746
23,75,-0.0399552699835078
24,75,0.0865419356182783
25,75,-0.0637833330313473
26,75,-0.113824728957035
27,75,0.206504663429332
28,75,0.233037414814088
29,75,-0.00415577926358676
30,75,0.131849340968419
1,76,0.695454935596649
2,76,-0.243088014827609
3,76,0.470896411835203
4,76,-0.911012864524514
5,76,0.346078660992199
6,76,-0.597302981754096
7,76,1.16507475365577
8,76,-1.78765796312708
9,76,-0.00774491622358081
10,76,-0.875147918657171
11,76,0.522049620336586
12,76,-0.0401825961704139
13,76,0.150979553964564
14,76,0.906542045702325
15,76,0.815858876595624
16,76,0.100091818750272
17,76,-0.03274294163323
18,76,-0.0443481469910455
19,76,0.15814068677475
20,76,0.159390462095897
21,76,0.00907693149043804
22,76,-0.0683421003282256
23,76,-0.0646285343544328
24,76,0.0277219622456511
25,76,-0.0595106011536869
26,76,-0.0630087992912443
27,76,0.113951694798778
28,76,0.147533910306692
29,76,0.166522525928018
30,76,-0.379862843963319
1,77,-2.27690191907778
2,77,-6.09556426589773
3,77,1.3658945209254
4,77,-10.1513132739972
5,77,-0.709516836280618
6,77,-2.24690237244459
7,77,0.731168717441277
8,77,-0.552450216993474
9,77,4.30796594935801
10,77,-0.461714316037943
11,77,0.0436758446625671
12,77,0.0194383871272131
13,77,0.464080548396586
14,77,-0.828506636414197
15,77,-0.455215497160503
16,77,-0.294565349950625
17,77,-0.0202127743781216
18,77,-0.00640753383156842
19,77,-0.0487207624048428
20,77,-0.0773197031542451
21,77,0.112320877831388
22,77,-2.9933569649855
23,77,-0.193290745596549
24,77,0.00547140519722548
25,77,0.126516457482742
26,77,0.0929171484427598
27,77,0.11244423012957
28,77,0.350459237012436
29,77,0.273505719375404
30,77,0.152716556333929
1,78,1.75382266158481
2,78,0.395341742935509
3,78,1.51676696534435
4,78,-2.36730782750696
5,78,-0.688669985008324
6,78,-0.678117400462054
7,78,4.41598057606968
8,78,-7.41194763288894
9,78,1.76709648781704
10,78,0.143460427259323
11,78,3.28586980381187
12,78,-0.592818748930083
13,78,0.379062024819355
14,78,-2.13512247282416
15,78,3.06399869197365
16,78,0.914083784091457
17,78,0.217242565782345
18,78,1.09026964016642
19,78,0.120550355429884
20,78,-0.0441943240255546
21,78,0.0801365177881305
22,78,0.402078129149023
23,78,-0.0474479401955695
24,78,-0.122948994579198
25,78,0.198383503332044
26,78,-0.160529551844946
27,78,-0.108673948998482
28,78,-0.00550703021289405
29,78,0.69740552401958
30,78,-0.0263443842382748
1,79,0.616382867402144
2,79,-0.852119946211153
3,79,0.462247837615423
4,79,-0.990979092686043
5,79,0.337558044174983
6,79,-1.09886683720767
7,79,1.45779859172749
8,79,-1.77982411966516
9,79,1.11073546199482
10,79,-0.168456351429217
11,79,-0.0281358709095528
12,79,0.0589525681158218
13,79,0.539951373048337
14,79,0.746340812852901
15,79,0.921539503862653
16,79,-0.141954151998998
17,79,0.191872720405334
18,79,0.0736087823015033
19,79,-0.0490461517395206
20,79,0.050462460437762
21,79,0.154744875981013
22,79,-0.0522440280361072
23,79,-0.0201510154545505
24,79,0.0805739268213127
25,79,-0.036199711772251
26,79,-0.0435272494121922
27,79,0.0934478315348945
28,79,0.0517145748916009
29,79,-0.684923457674573
30,79,-0.100341281231404
1,80,0.574261217763414
2,80,0.379261258213298
3,80,0.499140314820985
4,80,-1.08660366513843
5,80,0.336847015869993
6,80,-0.752701115485091
7,80,1.21709064186337
8,80,-1.74604117668368
9,80,1.22470209790814
10,80,0.0783618817466409
11,80,0.00106452522214166
12,80,0.129592882586579
13,80,0.283343414802657
14,80,0.629983268038449
15,80,1.25553650009061
16,80,0.278856822779888
17,80,-0.104820460502788
18,80,0.322310743944089
19,80,-0.126215574559598
20,80,0.2032183362241
21,80,0.00912362301357378
22,80,0.030163821877078
23,80,0.0220209897186343
24,80,-0.0552990927969106
25,80,-0.0598842506984987
26,80,-0.0729795155986067
27,80,0.165766193593905
28,80,0.23226520882862
29,80,0.348797614914767
30,80,-0.160460931565904
1,81,0.663752910573217
2,81,-1.33676471330137
3,81,0.517909822096706
4,81,-1.00806929299801
5,81,0.378947078987879
6,81,-0.952654543248705
7,81,1.36604243713452
8,81,-1.8823114336935
9,81,-0.0182132658191403
10,81,-0.461198764809671
11,81,0.572484769833032
12,81,0.0162338044608776
13,81,0.199495799463033
14,81,0.563471131778398
15,81,0.779397190987718
16,81,-0.0457304766237248
17,81,0.261778858594666
18,81,0.513554887812087
19,81,-0.0451387283101742
20,81,0.112718831459619
21,81,0.287834573740563
22,81,-0.0695999661019531
23,81,-0.0137308601199881
24,81,0.0295701874069486
25,81,-0.0654023087056497
26,81,0.0615194479405935
27,81,-0.0995048602053689
28,81,-0.162481020638921
29,81,0.324838493126141
30,81,0.06321094367723
1,82,0.845589801027918
2,82,-0.865181914734782
3,82,0.496079251914471
4,82,-1.12859731078359
5,82,0.304554263107252
6,82,-0.979615659760928
7,82,1.41615256603026
8,82,-1.67161629680936
9,82,1.43353436100424
10,82,-0.113070014913778
11,82,-0.0168710913886149
12,82,-0.328976073746462
13,82,0.704776260355069
14,82,0.924286195216922
15,82,1.24976609402627
16,82,0.261412722255422
17,82,0.0629790367677564
18,82,0.661782919336747
19,82,-0.0683210242482016
20,82,-0.217196469796369
21,82,-0.0774515851395697
22,82,0.291445950754505
23,82,-0.0159031579096333
24,82,0.012238531079142
25,82,-0.107652951617454
26,82,0.0269559722190049
27,82,-0.372873599689152
28,82,0.125891276821869
29,82,-0.2859142475148
30,82,0.0206545435324565
1,83,0.691065534213177
2,83,-1.17177153654533
3,83,0.509848507832116
4,83,-1.1074924955284
5,83,0.340447953432296
6,83,-0.804069415857355
7,83,1.34166324470632
8,83,-1.81150922750501
9,83,0.440599267009791
10,83,-0.389159877651344
11,83,0.580654023378927
12,83,0.296422933193844
13,83,-0.542331379249934
14,83,1.06109799562205
15,83,1.03385621358252
16,83,0.0868985348046673
17,83,-0.0679008586582501
18,83,-0.152718352573492
19,83,-0.0234030790975031
20,83,0.261501478274957
21,83,-0.167330678369973
22,83,-0.507554630083398
23,83,-0.0767923757897177
24,83,-0.0700770549502152
25,83,0.0257303937938141
26,83,-0.380621649788918
27,83,0.0715273006690904
28,83,0.132167004503757
29,83,0.331175915014451
30,83,-0.129412371076843
1,84,0.789731908949099
2,84,-0.725384873852641
3,84,0.459458735166046
4,84,-1.04701065092074
5,84,0.415908804462229
6,84,-0.770543806592129
7,84,1.64240162379435
8,84,-1.95440747275303
9,84,1.16490231976614
10,84,0.275143781588415
11,84,-0.0283750066005915
12,84,-0.0112255530834245
13,84,0.25996957130728
14,84,1.15634335490817
15,84,0.804888884746362
16,84,0.402626560246953
17,84,0.189095909309162
18,84,0.297300190415794
19,84,-0.094061932419333
20,84,-0.118386975105679
21,84,-0.221491698976853
22,84,-0.102778789223534
23,84,-0.00958550563785272
24,84,0.0257909956554131
25,84,0.0298782716238485
26,84,0.260851751333775
27,84,0.00515526112819473
28,84,0.0261455451775411
29,84,-0.381762141688302
30,84,-0.0310629063731059
1,85,0.798151940051393
2,85,-0.0633981095041203
3,85,0.397496679292861
4,85,-1.07901447019307
5,85,0.379453600357371
6,85,-0.937728385589192
7,85,1.17986491829104
8,85,-1.60784945310941
9,85,0.761343542336354
10,85,-0.671995200957869
11,85,0.611757912416703
12,85,0.084749027346707
13,85,0.126988753495079
14,85,1.2829624401951
15,85,0.880376537014998
16,85,0.171742746112131
17,85,0.223465471229374
18,85,0.346004568905293
19,85,0.0045225848766828
20,85,-0.277554809577361
21,85,0.0222067703605356
22,85,-0.0900849544312023
23,85,-0.0607798076999865
24,85,0.0384696051217992
25,85,-0.00854492034162087
26,85,-0.0623850348319134
27,85,0.103797638093662
28,85,0.0513438046043531
29,85,-0.121234470260017
30,85,-0.246582591914883
1,86,0.767482054366118
2,86,-0.804321551405254
3,86,0.565579691633281
4,86,-1.14350524892034
5,86,0.434643012641113
6,86,-0.52976800296653
7,86,1.24747409745345
8,86,-1.44016591524182
9,86,1.52687372103911
10,86,-0.0889647069284008
11,86,0.0635188713510907
12,86,-0.125472855342513
13,86,0.017302319059628
14,86,0.72183148240793
15,86,0.956710685118129
16,86,-0.126361502831291
17,86,-0.155225353873628
18,86,0.145093788635927
19,86,0.0499425435232538
20,86,-0.0994076760279843
21,86,-0.138526684008952
22,86,-0.246260714392994
23,86,0.00327045461687697
24,86,0.0214331776629276
25,86,-0.0438815652868906
26,86,-0.190050710862576
27,86,-0.148791521370145
28,86,0.0638607157435106
29,86,0.281123746710123
30,86,-0.0531462348712096
1,87,0.668138262100316
2,87,-0.649534304912122
3,87,0.470757284148438
4,87,-1.08727804944125
5,87,0.414539220975639
6,87,-0.731059184760631
7,87,1.20983238744429
8,87,-1.66964524931771
9,87,1.55466006630699
10,87,0.180871689021153
11,87,-0.0260939405847899
12,87,0.0165811984271732
13,87,0.295916576027392
14,87,0.980924539650158
15,87,0.89556205827186
16,87,0.373587547571451
17,87,0.0405413894043251
18,87,0.823303301630441
19,87,0.102293396559197
20,87,-0.456394140715062
21,87,0.0527124045561554
22,87,1.36207573900814
23,87,0.0644325379294295
24,87,-0.00221510452745109
25,87,0.0818132598823417
26,87,-0.0789024186445801
27,87,0.336914957808529
28,87,0.0525321155337172
29,87,-0.0412923884536264
30,87,0.272315970614853
1,88,0.747761259572999
2,88,-0.31835421509073
3,88,0.491431811110625
4,88,-1.17630274349499
5,88,0.430283956406978
6,88,-0.885819490039998
7,88,1.30535513454869
8,88,-1.45762110114352
9,88,2.20184649806052
10,88,-0.149808395037073
11,88,-0.0429717680280501
12,88,-0.175539456323413
13,88,0.179403417048348
14,88,0.666761214718219
15,88,1.08121462285969
16,88,0.105524566574479
17,88,-0.0129629835766255
18,88,0.853497398818068
19,88,0.100281004007819
20,88,0.252586518431226
21,88,-0.25915073999135
22,88,-0.378219590648206
23,88,0.0445787114479435
24,88,0.0872490472132915
25,88,0.1098749739075
26,88,0.158285111444602
27,88,0.183892912953887
28,88,0.0899000093167075
29,88,-0.405563356607704
30,88,0.380054184743879
1,89,0.734196062662887
2,89,-0.967087701187669
3,89,0.556515640939193
4,89,-1.20903323080983
5,89,0.241457770146856
6,89,-0.876094425000865
7,89,1.20471260712437
8,89,-1.72914795845624
9,89,1.43172637673415
10,89,0.0168452686463167
11,89,-0.00786020440738046
12,89,-0.103499521780113
13,89,0.29860676190282
14,89,0.979170238450307
15,89,1.10886597350575
16,89,-0.015218059543827
17,89,0.0283400709790527
18,89,0.613770713982586
19,89,0.11506148800812
20,89,0.0889919875494881
21,89,0.0272644771823312
22,89,-0.245310252250751
23,89,-0.0107643272408061
24,89,-0.0732541306986361
25,89,-0.0470292705563028
26,89,0.196784919320923
27,89,0.064412671375457
28,89,-0.186117817803239
29,89,-0.115471052726338
30,89,-0.195515093675078
1,90,0.683164186164219
2,90,-1.02877384348179
3,90,0.531715223120601
4,90,-1.17692909750111
5,90,0.37959357694641
6,90,-0.599120189122818
7,90,1.32266965293108
8,90,-1.63368854467378
9,90,1.89650810002558
10,90,-0.413748002995891
11,90,0.0366928585447369
12,90,0.367389237372677
13,90,0.0544893489585876
14,90,1.05729603319021
15,90,1.12694324965404
16,90,0.310530068049851
17,90,0.439984829934241
18,90,0.83821394143435
19,90,0.0879328896939238
20,90,0.182211618524786
21,90,0.0125738862674873
22,90,0.257039889241534
23,90,-0.0114089727255469
24,90,-0.0683668593239493
25,90,-0.0972100806634376
26,90,0.108210947747668
27,90,0.0322610409993045
28,90,0.0566874270718084
29,90,-0.398176856365881
30,90,-0.19438970559664
1,91,0.523469222474069
2,91,-1.0192068596716
3,91,0.521120063983202
4,91,-1.12857661654816
5,91,0.305160687291068
6,91,-0.624411055233372
7,91,1.05618170363071
8,91,-1.68716199664504
9,91,0.339950647199021
10,91,-0.816432913497509
11,91,0.671917283598473
12,91,0.169050164548072
13,91,-0.202207795827915
14,91,1.30742561298447
15,91,0.790583685182442
16,91,0.105001661668969
17,91,0.0315922945308283
18,91,0.13764788488386
19,91,0.107225881026621
20,91,0.318752114836727
21,91,-0.00597098725526472
22,91,-0.284907068514114
23,91,0.0248775621107986
24,91,0.00182746245099468
25,91,-0.021745763149109
26,91,-0.0164822238509482
27,91,0.118347169980124
28,91,0.0299576014536707
29,91,-0.480713720239548
30,91,-0.251736777154483
1,92,0.786877478980304
2,92,-0.742702123528106
3,92,0.502556586048653
4,92,-1.12527022659367
5,92,0.464188886345349
6,92,-0.82292359670857
7,92,1.37512430926309
8,92,-1.86509941625141
9,92,1.40657159663317
10,92,-0.604705264736888
11,92,0.688150883885244
12,92,0.111024931987219
13,92,0.134922235404682
14,92,0.982385433690892
15,92,1.15071106344133
16,92,-0.0642298983822725
17,92,0.117076847960431
18,92,1.20144623743294
19,92,-0.0476275791850932
20,92,0.270568881353693
21,92,0.120624957451056
22,92,0.437376202802175
23,92,0.0551705462987971
24,92,0.0706969497049689
25,92,0.0645230816316724
26,92,-0.0492637234395091
27,92,0.0236407756298441
28,92,-0.0774769204271751
29,92,0.326333606165135
30,92,0.0378844465747213
1,93,0.602712996130837
2,93,-0.766846936407058
3,93,0.497230292884976
4,93,-1.23834548219732
5,93,0.451486531219877
6,93,-0.386851871000363
7,93,1.44215752160428
8,93,-1.72683878939197
9,93,0.318341934396304
10,93,-0.674204171572193
11,93,0.790892331975457
12,93,0.370596246786961
13,93,0.123354062968535
14,93,1.20369227702297
15,93,1.2034550272
16,93,0.387612071798303
17,93,0.0856701336672728
18,93,0.688902904257937
19,93,0.146800041119906
20,93,-0.137747771693473
21,93,-0.152938868302059
22,93,0.291617211359434
23,93,0.0471478037977573
24,93,0.0475759981440811
25,93,0.054795409352882
26,93,-0.0478165957881121
27,93,-0.102885160912944
28,93,-0.0863263094943007
29,93,0.0792660174214085
30,93,0.170353853166717
1,94,0.837839121065394
2,94,0.449096468681508
3,94,0.435195081819709
4,94,-1.33873729018165
5,94,0.328976053585954
6,94,-1.09862308808869
7,94,1.252510806968
8,94,-1.6715019228296
9,94,-0.00127678565109468
10,94,-0.269851203206525
11,94,0.767422233107649
12,94,0.23469342641484
13,94,-0.0964021148006495
14,94,0.945764508433315
15,94,1.09217167414432
16,94,0.295115593261047
17,94,0.58744649233965
18,94,0.405457658829061
19,94,0.016484341792037
20,94,0.594570543305218
21,94,0.124806886991881
22,94,-0.162397224892974
23,94,0.0210453527697391
24,94,-0.0513117101143797
25,94,0.129876925884806
26,94,0.122722392754622
27,94,0.0205481035596867
28,94,0.0502052447060438
29,94,0.400233606921606
30,94,0.365494973653182
1,95,0.663644517017325
2,95,-0.036111780469369
3,95,0.469659811691497
4,95,-1.25182303461082
5,95,0.33801910903832
6,95,-0.652404172828291
7,95,1.09441336586612
8,95,-1.89737693777484
9,95,0.557769169618047
10,95,-0.92727902084837
11,95,0.782992767492729
12,95,-0.23049990708341
13,95,-0.23570409099254
14,95,1.36567896443324
15,95,0.424771902009316
16,95,0.116755148204776
17,95,0.185695741837065
18,95,0.254334929010833
19,95,0.0442519571597829
20,95,0.0477214242603986
21,95,0.0796012249083275
22,95,-0.925459984900534
23,95,0.0497302721992783
24,95,0.16538279385945
25,95,0.00419544555080308
26,95,-0.058965981905373
27,95,0.0249328348350376
28,95,0.0855215264837735
29,95,-0.944980676019752
30,95,0.454476245785298
1,96,0.690637249987284
2,96,-0.383829644532782
3,96,0.581297549341785
4,96,-1.2264519742839
5,96,0.370242153615429
6,96,-0.448941518022113
7,96,1.11703712255202
8,96,-1.82659168609348
9,96,0.174062024613679
10,96,-0.129305641355851
11,96,0.862184989808833
12,96,0.507978268447193
13,96,-0.0822796506903226
14,96,1.3984579146171
15,96,1.01147763164998
16,96,0.00473799693489378
17,96,0.234237718870584
18,96,0.303473047487922
19,96,0.269894535413428
20,96,0.327501271721591
21,96,0.0110717057760857
22,96,-0.360523148011559
23,96,-0.0137790199933411
24,96,0.000627709481806142
25,96,0.0437507137633613
26,96,0.0390422892137784
27,96,0.31774154952584
28,96,-0.139381893516204
29,96,-0.349689575757544
30,96,-0.398206727797061
1,97,0.709874240530602
2,97,-0.942868436819597
3,97,0.51259411112023
4,97,-1.33700103062193
5,97,0.256519038053525
6,97,-0.536557186810809
7,97,1.16372132992203
8,97,-1.70342814879179
9,97,2.2757920522547
10,97,0.102617352074091
11,97,0.0673296251965228
12,97,0.222697319220665
13,97,0.697057132806732
14,97,1.17322315398004
15,97,0.564385201796795
16,97,0.286490369088719
17,97,0.25127294112834
18,97,0.317493270450801
19,97,-0.0153025554415034
20,97,0.441977626055543
21,97,-0.0470411143611085
22,97,-0.115337025194884
23,97,-0.00533203724867576
24,97,0.0540884145818126
25,97,0.0565301755751417
26,97,0.0857511595752495
27,97,-0.299523421930763
28,97,0.216168212473207
29,97,-0.325821802894199
30,97,0.281720712278433
1,98,0.734885292695034
2,98,-0.247389827896224
3,98,0.517987982288515
4,98,-1.27238957981151
5,98,0.528576276971278
6,98,-0.768981842613634
7,98,1.52657447339673
8,98,-1.82769199856453
9,98,0.800251084022525
10,98,-0.943794504480266
11,98,0.85064683035286
12,98,0.520195154911768
13,98,-0.194743842184608
14,98,1.25573444559591
15,98,1.11153322883794
16,98,-0.0941842652235958
17,98,0.313702710290557
18,98,0.865302420922494
19,98,-0.0209858693945423
20,98,0.305907279120578
21,98,-0.000148284717821944
22,98,-0.227054906380712
23,98,-0.0354832136853366
24,98,-0.0532075023072947
25,98,0.0700661888171226
26,98,0.248067186675826
27,98,-0.00562039878009486
28,98,-0.0169374222760262
29,98,0.194235511146291
30,98,-0.223490669098257
1,99,0.670362225953944
2,99,-1.18666128429297
3,99,0.630248653246306
4,99,-1.34729585284756
5,99,0.321579612386129
6,99,-0.664515607805888
7,99,1.2935219277913
8,99,-1.76473122671752
9,99,0.935735426599417
10,99,-0.889297106920471
11,99,0.761032084004234
12,99,0.130349703782665
13,99,-0.21550900207109
14,99,1.11121384087919
15,99,0.788885602288895
16,99,-0.0547439822399106
17,99,0.0233125114747549
18,99,0.287998530432833
19,99,0.255735447142338
20,99,0.566425291688521
21,99,0.0384099052647092
22,99,0.799428268868612
23,99,0.068033988123345
24,99,0.0181063538818523
25,99,0.0635946428299709
26,99,0.147030730108638
27,99,-0.0767109335257004
28,99,-0.02362966459882
29,99,0.555880328453683
30,99,-0.230741897307098
1,100,0.668015068067722
2,100,-0.200560281657832
3,100,0.501740514400157
4,100,-1.16493537254904
5,100,0.35204515630943
6,100,-0.625560375739683
7,100,1.1326167828941
8,100,-1.63360775718264
9,100,0.219739300739848
10,100,-0.441893457324522
11,100,0.853284509773039
12,100,0.525917993714186
13,100,0.400822608954416
14,100,0.921305318112565
15,100,0.776136075088295
16,100,-0.0494746849935602
17,100,0.362313515303746
18,100,0.777226150996396
19,100,0.18485583189403
20,100,0.385860673370888
21,100,-0.00720016214876205
22,100,-0.416415809299378
23,100,0.0744602914223665
24,100,0.0363895341118094
25,100,-0.178871742046034
26,100,0.147541322738502
27,100,-0.030920794099314
28,100,0.0483062230838648
29,100,0.342789006619809
30,100,-0.126418104523942
1,101,0.939585933218209
2,101,-0.758832546871498
3,101,0.538385102672067
4,101,-1.33827508008842
5,101,0.432294267771829
6,101,-0.867469487819804
7,101,1.01687567279895
8,101,-1.80825438042462
9,101,1.79400730136052
10,101,0.314774942515049
11,101,0.0237239568498508
12,101,0.0838096657016411
13,101,-0.35864100075585
14,101,1.21839721671454
15,101,1.02218196743519
16,101,0.331997217652331
17,101,-0.0887117509218107
18,101,0.300325799001692
19,101,0.282827926317945
20,101,-0.0867743342666359
21,101,-0.0184924252484699
22,101,-0.45421803147644
23,101,-0.0466634667793532
24,101,0.00987709934196377
25,101,0.0578491152304888
26,101,-0.160365593405558
27,101,-0.102851432196211
28,101,0.0159118385267583
29,101,0.00449079657086432
30,101,0.0626836347660592
1,102,0.833811307714629
2,102,-0.419441368359077
3,102,0.568511728333722
4,102,-1.29724736935795
5,102,0.325314448167591
6,102,-0.683588801103093
7,102,1.17578714612411
8,102,-1.74976902468755
9,102,0.669361252688565
